    0.149775852091312389E+01    0.910191702842712402E+03   -0.821212726831436157E+01   -0.711071211099624634E+01   -0.783307439088821411E+01   -0.408951383829116821E+01   -0.116865405900646118E+06   -0.618646350544152934E+01    1
    0.146707113749384854E+01    0.110278632640838623E+04   -0.101659072041511536E+02   -0.104484784007072449E+02   -0.694015169143676758E+01   -0.220242017507553101E+01   -0.116604204819646533E+06   -0.618896350544151730E+01    1
    0.148565880557298646E+01    0.986969685554504395E+03   -0.339022523164749146E+01   -0.848956865072250366E+01   -0.470993220806121826E+01   -0.111553187966346741E+02   -0.112843874069803816E+06   -0.619146350544153012E+01    1
    0.146187112787961948E+01    0.131405763626098633E+04   -0.899528610706329346E+01   -0.830848240852355957E+01   -0.101779567599296570E+02   -0.301797473430633545E+01   -0.109590067866662968E+06   -0.619396350544153673E+01    1
    0.143369017898440343E+01    0.150564217567443848E+04   -0.620371586084365845E+01   -0.105604013204574585E+02   -0.491506052017211914E+01   -0.373912733793258667E+01   -0.107983917533169850E+06   -0.619646350544151137E+01    1
    0.146178041294217098E+01    0.137718188762664795E+04   -0.995209413766860962E+01   -0.108236294984817505E+02   -0.566580003499984741E+01   -0.540106648206710815E+01   -0.107769807392355578E+06   -0.619896350544150465E+01    1
    0.149393235780000677E+01    0.103569941520690918E+04   -0.476871591806411743E+01   -0.993656045198440552E+01   -0.770011490583419800E+01   -0.827679413557052612E+01   -0.107032984404933450E+06   -0.620146350544151748E+01    1
    0.151279299691915492E+01    0.673431396484375000E+03   -0.103987085819244385E+02   -0.692766875028610229E+01   -0.106046283245086670E+01   -0.870954418182373047E+01   -0.105773141862560879E+06   -0.620396350544150987E+01    1
    0.148215358330607394E+01    0.127393429279327393E+04   -0.262810230255126953E+01   -0.667022800445556641E+01   -0.980470180511474609E+01   -0.105107370615005493E+02   -0.104345995294569773E+06   -0.620646350544149783E+01    1
    0.149703715125918380E+01    0.802670598030090332E+03   -0.126754105091094971E+01   -0.255251359939575195E+01   -0.614825105667114258E+01   -0.475363332033157349E+01   -0.104112113123898380E+06   -0.620896350544150710E+01    1
    0.149912478556036932E+01    0.794807577133178711E+03   -0.574807506799697876E+01   -0.952043706178665161E+01   -0.750840055942535400E+01   -0.668894684314727783E+01   -0.103397004607105293E+06   -0.621146350544150838E+01    1
    0.142567722868323310E+01    0.154174385070800781E+04   -0.821288716793060303E+01   -0.577592056989669800E+01   -0.373494100570678711E+01   -0.124973487854003906E+01   -0.103107819591543594E+06   -0.621396350544150700E+01    1
    0.144183211800456035E+01    0.132766222953796387E+04   -0.718446630239486694E+01   -0.110166577696800232E+02   -0.198041343688964844E+01   -0.116429651975631714E+02   -0.101919535929745354E+06   -0.621646350544150472E+01    1
    0.149857847896814333E+01    0.716431498527526855E+03   -0.897817426919937134E+01   -0.305770456790924072E+01   -0.117314544916152954E+02   -0.103532503247261047E+02   -0.101891588061220435E+06   -0.621896350544153709E+01    1
    0.148710754718184468E+01    0.888331198692321777E+03   -0.403283017873764038E+01   -0.111527630686759949E+02   -0.957566976547241211E+01   -0.395419532060623169E+01   -0.100715211456984733E+06   -0.622146350544152416E+01    1
    0.146392301568388916E+01    0.117685627937316895E+04   -0.116808257699012756E+02   -0.814766103029251099E+01   -0.101085895299911499E+02   -0.299082094430923462E+01   -0.100674073835005416E+06   -0.622396350544153076E+01    1
