    0.152704396609067894E+01    0.603767418861389160E+03   -0.780434507131576538E+01   -0.336649066209793091E+01   -0.511621755361557007E+01   -0.137916621020821127E+06   -0.612146350544151030E+01    1
    0.149810740769505490E+01    0.127534084320068359E+04   -0.953450077772140503E+01   -0.177794378995895386E+01   -0.589215111732482910E+01   -0.137010766111310426E+06   -0.612396350544150803E+01    1
    0.147271410233974454E+01    0.158599300384521484E+04   -0.766377675533294678E+01   -0.419993990659713745E+01   -0.394519257545471191E+01   -0.136352343093583157E+06   -0.612646350544151108E+01    1
    0.153209756330251690E+01    0.533384394645690918E+03   -0.111210531592369080E+02   -0.654580378532409668E+01   -0.669966739416122437E+01   -0.136249991618345288E+06   -0.612896350544151858E+01    1
    0.146427790476679798E+01    0.147940874099731445E+04   -0.783001708984375000E+01   -0.451849585771560669E+01   -0.295904612541198730E+01   -0.135774009519674350E+06   -0.613146350544150476E+01    1
    0.152711064752340309E+01    0.442138004302978516E+03   -0.260761123895645142E+01   -0.787368541955947876E+01   -0.245021760463714600E+01   -0.135759346528555645E+06   -0.613396350544150160E+01    1
    0.153223926134705524E+01    0.436474323272705078E+03   -0.108157511949539185E+02   -0.109676865339279175E+02   -0.466643500328063965E+01   -0.134014700598627707E+06   -0.613646350544149932E+01    1
    0.151634728252887707E+01    0.767234683036804199E+03   -0.119691948890686035E+02   -0.238564974069595337E+01   -0.900561064481735229E+01   -0.133534826679139456E+06   -0.613896350544150327E+01    1
    0.151890047181844690E+01    0.856735205650329590E+03   -0.881974864006042480E+01   -0.398225325345993042E+01   -0.935636037588119507E+01   -0.133068006777242350E+06   -0.614146350544151343E+01    1
    0.148534330810904480E+01    0.116628916263580322E+04   -0.985117304325103760E+01   -0.584811431169509888E+01   -0.293513321876525879E+01   -0.133067168292944290E+06   -0.614396350544152714E+01    1
