    0.129928090369444860E+01    0.148655108675757720E+04   -0.562946752945971163E+01   -0.704065350547479607E+01   -0.385768698482908690E+01    0.442922089281244155E+03
    0.130699041783143222E+01    0.138850464683967175E+04   -0.611358580904229232E+01   -0.758429171775156608E+01   -0.402449726051070211E+01    0.442929731495904434E+03
    0.129717011705458241E+01    0.143800708703426039E+04   -0.482372989051313272E+01   -0.654740951203040833E+01   -0.356816547744862334E+01    0.442931046247990082E+03
    0.130117383693377042E+01    0.141596008852872228E+04   -0.540170101451923745E+01   -0.635343331461788008E+01   -0.378616457742874601E+01    0.442963963103967444E+03
    0.130361804357864530E+01    0.135521396860857749E+04   -0.514444502458789010E+01   -0.653555552307915555E+01   -0.368646639570412837E+01    0.442968198514095548E+03
    0.130905775877319064E+01    0.132942190172483447E+04   -0.565701511931492540E+01   -0.738778750270823448E+01   -0.406493686665649001E+01    0.442972750897342735E+03
    0.130246970841227649E+01    0.131139634852948598E+04   -0.516622792449150037E+01   -0.642617723710625910E+01   -0.349991476391074130E+01    0.442974090060624405E+03
    0.130294956699474662E+01    0.156486836449917178E+04   -0.617842730796264128E+01   -0.797060630386567404E+01   -0.431874161232367548E+01    0.442985502572452845E+03
    0.130445689938700649E+01    0.148910132923327342E+04   -0.582499078691918992E+01   -0.786226868895647701E+01   -0.414095731643378961E+01    0.442986439445848816E+03
    0.130502206672307119E+01    0.154508333080233842E+04   -0.615770734359001004E+01   -0.792865344583095766E+01   -0.442776930736939267E+01    0.442987045894469532E+03
    0.130546622370737997E+01    0.126015965158641393E+04   -0.524877017169938132E+01   -0.663020802207938686E+01   -0.350650670376352736E+01    0.442990737874518061E+03
    0.130542894735538217E+01    0.146271060577560570E+04   -0.620592071811986568E+01   -0.804301692992086714E+01   -0.420772751911076526E+01    0.442993773707892217E+03
    0.130461265667814152E+01    0.135460978676659488E+04   -0.567263739832679459E+01   -0.727092737042210580E+01   -0.373445870960290982E+01    0.443000299627387903E+03
